file_id,split,label,prev_text,curr_text,audio_path
1_0_3_04,train,Boredom,اس لیے کہ میں نے کبھی پیار سے اس کو بولا ہی نہیں ہے,ہاں مگر روح بن کر زندگی کو ضرور نگل جاتی ہے,audio/1_0_3_04.wav
7_1_6_25,train,Neutral,تم تو بہت جلدی گھبرا گئی,اپ ناراض تو نہیں ہیں مجھ سے,audio/7_1_6_25.wav
10_1_2_50,train,Fear,ابا اپ ٹھیک تو ہیں نا ابا,مجھے کچھ ہو جائے گا یہاں پہ,audio/10_1_2_50.wav
5_0_7_23,train,Sad,میں کہتا ہوں کہ میری نہیں تو اپنی بیٹیوں کا تو سوچو,نہ دولت نا عزت,audio/5_0_7_23.wav
7_1_5_09,train,Happy,جیسے کہ لڑائی جھگڑا,اسی خوشی میں پزا پارٹی میری طرف سے,audio/7_1_5_09.wav
1_0_7_04,train,Sad,اور اس کی سزا میں نے تمہیں بھی دی,دل میں تھوڑی گنجائش پیدا کر لیتا تو تین زندگیاں اسان ہو جاتی,audio/1_0_7_04.wav
6_1_4_11,train,Disgust,یار جو میں سوچتی ہوں اس نیں یہ کہیں بھی فٹ نہیں ہوتا,اور جس کو اپ انکھ بھر کر نہ دیکھ سکو اس کے ساتھ پوری زندگی کیسے گزاری جا سکتی ہے,audio/6_1_4_11.wav
2_0_2_26,train,Fear,قانون کی انکھوں پر تو ہم پٹیاں باندھ دیتے ہیں لیکن ضمیر کو اندھا کون کرے,نہیں میں تو یہ یہ کہہ رہا تھا,audio/2_0_2_26.wav
4_0_2_10,train,Fear,بالکل اس اگ کی طرح جو انسان کے اندر انتقام میں جلتی ہے اور اس کے اندر کو جل کر راکھ کر دیتی ہے,پتہ نہیں عجیب سی بے چینی ہے ایسے جیسے کوئی چھن گیا ہو,audio/4_0_2_10.wav
10_1_1_13,train,Angry,جب میری غلطی تھی سارے الزامات بھی سہے اور ماریں بھی سہیں آپ لوگوں کی,آج اپنی ذات پہ ایک بھی الزام برداشت نہیں کروں گی میں,audio/10_1_1_13.wav
6_1_3_13,train,Boredom,اب یہ صبح صبح تجھے مجھ سے کیا کام ہے,ویسے تیری ساری حرکتیں ماؤں جیسی ہیں,audio/6_1_3_13.wav
3_0_1_19,train,Angry,اپنے بیٹے کی ازمائشیں دیکھو,تھم کے رہو رقیہ بیگم شوگن والے دن اناب شناب بول رہی ہو,audio/3_0_1_19.wav
2_0_1_50,train,Angry,مجھے بتاؤ گے نہیں تو جان سے مار ڈالوں گا تمہیں,انکھیں نیچی کرو اب جواب میں ابھی تم تھپڑ مارو گی,audio/2_0_1_50.wav
2_0_2_29,train,Fear,ایک حیا کو ملا اور ایک مجھے تمہارے کمرے میں تمہاری پھٹی ہوئی شیروانی کے بٹن پر اٹکا ہوا ملا,نہیں میں نے اس سے جھمکا لے لیا,audio/2_0_2_29.wav
5_0_3_38,train,Boredom,ہاں تو تم بھی پیسے بناؤنا,یہ چلی گئی گئی واپس نہیں آنے والی,audio/5_0_3_38.wav
10_1_6_47,train,Neutral,میرا نصیب لینا چاہو تو کبھی بھی مانگ لینا ہاتھ جوڑ کر دے دوں گی,اُسکا کوئی اتا پتا ہے,audio/10_1_6_47.wav
3_0_2_01,train,Fear,اس شہزادہ کو گھر سے باہر کی سختیوں کا کیا پتا,کیا ہوا فارعہ,audio/3_0_2_01.wav
1_0_3_06,train,Boredom,لاکھ ان کو دل سے نکالنا چاہو نہیں نکلتے,مگر کچھ رشتے ٹوٹ کر بھی دل میں تعلق بن کر کھڑے رہتے ہیں,audio/1_0_3_06.wav
6_1_1_46,train,Angry,دھمکی دے رہا ہے مرد بنا پھر رہا ہے,شرم نہیں اتی مجھے اور میری مری ہوئی ماں کو اس سے گالیاں دلاتے ہوئے,audio/6_1_1_46.wav
6_1_7_31,train,Sad,میرے حصّے میں جو قرب آنا تھا وہ تو آچکا ہے سر,آسکا صرف ایک ہی مقصد ہوتا ہے اُس وعدے کو توڑنا,audio/6_1_7_31.wav
8_1_3_16,train,Boredom,مجھے لگتا ہے چوٹ کا اسر تمہارے دماغ پہ ہو گیا ہے,اپ نا ماما کو مت بتائیے گا,audio/8_1_3_16.wav
1_0_3_32,train,Boredom,ہاں گیا ہوں تو پتہ چلا ہے,فیکرٹری گیا تھا کچھ گڑبڑ لگ رہی ہے مجھے وہاں پر,audio/1_0_3_32.wav
4_0_6_03,train,Neutral,تیرا بھائی ہونے ہونے پر فخر محسوس ہوا ہے مجھے ورنہ ابا نے ایک دفعہ اسے حکم دیا اور اس نے مان لیا,میں بھی ابا کی بہت عزت کرتا ہوں کبھی ان کا حکم ٹال نہیں سکتا لیکن اگر وہ مجھ سے مانگتے,audio/4_0_6_03.wav
4_0_3_12,train,Boredom,تھوڑی دیر کے لیے آیا ہے بخار چلا جائے گا,ہاں ماں جی وہ تو مجبوری ہے وہ تو آنا پڑے گا,audio/4_0_3_12.wav
6_1_6_50,train,Neutral,تو اُن کا وقت پہ اور خود پہ اختیار نہیں ہوتا,اُسکی تو الف ب بھی نہیں آتی تھی مجھے,audio/6_1_6_50.wav
6_1_6_16,train,Neutral,یار کوئی ضروری کام تھا,صوبیہ شرافت کے ساتھ زندگی نہیں گزرتی,audio/6_1_6_16.wav
10_1_1_26,train,Angry,یہ گھر گاڑی پراپرٹی بزنس سب کچھ چھین جاتا,اسی لیئے نہیں بولے تم,audio/10_1_1_26.wav
9_1_4_36,train,Disgust,یہی سکھایا ہے تمہارے ماں باپ نے,بس بھوت سوار تھا سر پہ اور کیا,audio/9_1_4_36.wav
6_1_5_03,train,Happy,ائی ائی ائی ائی ائی ائی ائی ائی ائی,چڑیا گھر ہے میرے لیے,audio/6_1_5_03.wav
4_0_4_21,train,Disgust,اگر میں تم سے عزت نیک نامی کا سودا کرنا چاہتا ہوں تو بدلے میں تم بھی بدنامی اور رسوائی کے ازمائش سے گزارنا چاہتی ہو مجھے سوداگر تو تم بھی ہو زوہرا,کیا فرق ہے مجھ میں اور تم میں,audio/4_0_4_21.wav
10_1_5_10,train,Happy,کیا مردانہ وجاہت ہے,جیسے بھی آیا میں خوش ہوں,audio/10_1_5_10.wav
3_0_4_22,train,Disgust,اور راجہ صاحب اپ اپنی پرابلم کی بات کریں,شادی شدہ انسان جو اس کا بہنوئی تھا,audio/3_0_4_22.wav
7_1_5_43,train,Happy,ان کی تو بڑی عزت ہوگی,تمہیں پتہ ہے میرے گاؤں میں نا ایک اماں جنتیں ہیں,audio/7_1_5_43.wav
7_1_2_26,train,Fear,نہیں بس ہم نکل رہے ہیں,میں اس لڑکے کو جواب دے چکی ہوں انکار کر چکی ہوں,audio/7_1_2_26.wav
4_0_4_48,train,Disgust,اور جا جا کر اماں کو روک مجھے نہیں کرنی شادی وادی,اپ سے بات کرنی ہے مجھے کچھ پوچھنا ہے اپ سے,audio/4_0_4_48.wav
2_0_5_16,train,Happy,انگلیاں چاٹتی رہ جاؤ,کیا بات کر دی تم نے ابھی لایا,audio/2_0_5_16.wav
6_1_7_12,train,Sad,ابو کی طبیعت ٹھیک نہیں ہے ہاسپٹل میں کھڑے ہوئے ہیں,ایسا تو نہ کریں امی اگر آپ حوصلہ چھوڑ دیں گی تو پھر میرا کیا بنے گا,audio/6_1_7_12.wav
6_1_7_30,train,Sad,جب غم دوست سے ملا ہو تو کسی دوست سے شیئر کرتے ہوئے بہت ڈر لگتا ہے,میرے حصّے میں جو قرب آنا تھا وہ تو آچکا ہے سر,audio/6_1_7_30.wav
7_1_4_02,train,Disgust,یا تو پڑھ پڑھ کے سڑ گیا ہوتا ہے,مجھے کیوں دے رہی ہو اپنے بچوں کا جھوٹا,audio/7_1_4_02.wav
1_0_5_41,train,Happy,ظاہر ہے اتنا اہم مہمان ا رہا ہے تو اس سے ملنا تو ہے نا,میں اسے جانتا ہوں کون ہے وہ,audio/1_0_5_41.wav
6_1_6_25,train,Neutral,میرا خیال ہے کہ نام ہی ٹھیک ہے,میں سمجھی آپ سو رہے ہیں کیسی طبعیت ہے آپکی,audio/6_1_6_25.wav
2_0_5_04,train,Happy,ظاہر ہے اس میں کچھ تھا ہی نہیں گھر تو انا تھا,کہاں ہیں اپ کا دوست عمر,audio/2_0_5_04.wav
9_1_1_33,train,Angry,سمجھا دے اسے,اج کیا مطلب میں جھوٹ بول رہی ہوں,audio/9_1_1_33.wav
5_0_3_42,train,Boredom,سر بلائیں گے ضرور بلائیں گے کیوں نہیں بلائیں گے,او یار ایسے کر یہاں نا بھاگ کے نا,audio/5_0_3_42.wav
6_1_3_40,train,Boredom,شاید ماں بھی بیٹی کو ایک بیٹی سمجھتی ہے,میرا صُوبیہ کے گھر جانے کا بھی دل نہیں چاہ رہا,audio/6_1_3_40.wav
10_1_4_49,train,Disgust,اخر میرا کیا قصور ہے بابا,تماشا میں نے ہی کر رہی ہوں,audio/10_1_4_49.wav
2_0_1_03,train,Angry,کتنی دفعہ میں نے منع کیا نہیں سمجھ اتا تم لوگوں کو,اوے کا اوا ہی بگڑا ہوا ہے اب کان کھول کر سن لو تم سب لوگ,audio/2_0_1_03.wav
10_1_5_35,train,Happy,میں نے پہچان لیا,بہت خوبصورت جگہ ہے,audio/10_1_5_35.wav
7_1_2_32,train,Fear,نہیں کروں گی میں اس جھوٹے اور بزدل انسان سے بات,وہ بت بن کر کیوں بیٹھا ہوا ہے کچھ بول کیوں نہیں رہا ہے,audio/7_1_2_32.wav
9_1_6_41,train,Neutral,تمہارے لیئے بہت ضروری تھا یہ,اور گھومنے پھرنے کا کیا ہے وہ تو ساری زندگی چلتا رہتا ہے,audio/9_1_6_41.wav
4_0_3_48,train,Boredom,لیکن میں تو وہ ہوں نا,میں یہاں اکیلا نہیں آتا بچپن میرے ساتھ آتا ہے,audio/4_0_3_48.wav
5_0_7_24,train,Sad,نہ دولت نا عزت,اج کے بعد میں اپ جیسے غریب لوگوں کو میں منہ بھی نہیں لگاتا میں بیٹا,audio/5_0_7_24.wav
4_0_3_46,train,Boredom,یہ میرے میرے جیسا تو نہیں ہے نا ہیں نا نہیں ہے نا,ممم میرے جیسا نہیں ہونا چاہیے یہ,audio/4_0_3_46.wav
4_0_6_49,train,Neutral,کم ہے میری زندگی میں بہت لیکن ہے کچھ محسن,اچھائی کیا ہوتی ہے اگر کوئی یہ سوال کرے تو مرید اپ کا نام لے گا,audio/4_0_6_49.wav
8_1_6_39,train,Neutral,شکر ہے تم اگئے ہو,اور کشمالہ کو واپس گھر بھیج سکو,audio/8_1_6_39.wav
9_1_7_32,train,Sad,ہوسکے تو اپنی بہن خوشیوں میں شریک ہوجانا,اپنی غلطیاں اپنی کوتاہیاں اپنی خطائیں,audio/9_1_7_32.wav
6_1_2_34,train,Fear,کتنی دیر سے انتظار کر رہی تھی کہاں تھے تم,کچھ روز سے اوپر نہیں مل سکتے,audio/6_1_2_34.wav
6_1_7_45,train,Sad,ایسے میں تو خدا بھی مان جاتا ہے وہ کیوں نہیں مانتا ہے,یہ میں نے اپنے ساتھ کیا کر لیا ہے,audio/6_1_7_45.wav
9_1_2_26,train,Fear,خدا کے لیے سمجھو بات کو,خیر اب کیا ہو سکتا ہے جو قسمت میں اب وہی ہوگا نا,audio/9_1_2_26.wav
2_0_3_49,train,Boredom,تم نے اس سے کہا ہے ائندہ یہاں نہیں اؤں گی,اپ نے سنا نہیں تھا اس نے کیا کہا تھا,audio/2_0_3_49.wav
5_0_1_18,train,Angry,ویسے بھی تفشیش کے کچھ سوالات اتنے کڑوے ہوتے ہیں,یہ یہاں پر خود خوشی ہوئی ہے اور خودکشی جرم ہے,audio/5_0_1_18.wav
2_0_5_40,train,Happy,میرے سامنے کھڑا ہے چودری نزاکت چل شروع ہوجا,بس پھیلا دیا عوام نے,audio/2_0_5_40.wav
8_1_3_14,train,Boredom,تم بھی عجیب ہو,اپنی تکلیف سے زیادہ تمہیں میری نیند پیاری ہے,audio/8_1_3_14.wav
10_1_3_24,train,Boredom,پتہ نہیں,اگلے ہفتے پھر جانا ہے,audio/10_1_3_24.wav
1_0_6_37,train,Neutral,اور اس کے لیے تمہارے علاوہ میرے پاس کوئی ایسا آدمی نہیں ہے جس پر میں اعتبار کر سکوں,اچھا خیر یہ بتاؤ کہ وہ فہد کے بارے میں بات کی ہے تم نے یا نہیں,audio/1_0_6_37.wav
8_1_4_06,train,Disgust,پلیز جاؤ اور جا کر اسے سنبھالو,اور تمہاری یہ موم کہاں جا رہی ہیں وہ گھر پہ ہی ہیں نہ,audio/8_1_4_06.wav
10_1_7_07,train,Sad,میں پاگل ہو رہی ہوں پاگل ہوگئی,لیکن آزمائش ختم نہیں ہورہی,audio/10_1_7_07.wav
1_0_1_26,train,Angry,جانتے ہو کہ میں کیا کر سکتا ہوں,سالے ڈر کے شہر میں کہیں بھاگ گئے,audio/1_0_1_26.wav
9_1_1_28,train,Angry,ارے کلیجہ منہ کو اگیا میرے,پر کچھ عقل نہیں ائی اس کو ہوش پھرتی رہتی ہے سارا دن,audio/9_1_1_28.wav
1_0_6_32,train,Neutral,جمیل صاحب بتا رہے تھے کہ کل تم کراچی گئے تھے,کوئی ایسی بات نہیں ہے وہ گاڑی اب تمہارے استعمال میں رہے گی,audio/1_0_6_32.wav
7_1_7_02,train,Sad,بڑے بھیا کو روکنا اب کسی کے بس کی بات نہیں ہے مراد,جیسا تم سمجھ رہے ہو نا ویسا کچھ ہے نہیں لیکن,audio/7_1_7_02.wav
9_1_5_07,train,Happy,ارے کیسی باتیں کر رہی ہوں ایک دن سے کیا ہو گا,او ماسد کے جائے یہ عید نہیں ہے,audio/9_1_5_07.wav
9_1_1_14,train,Angry,اور تمہاری نشان کو کیا ہے ایک کوئلا گوبھی جلا ہوا,اور اس وقت ہم تمہاری کوئی مدد نہیں کر سکتے اسی لیے بہتر ہوگا کہ اب بھی سمجھ جاؤ,audio/9_1_1_14.wav
2_0_2_06,train,Fear,انشاءاللہ بہت جلدی ٹھیک ہو جائے گی بہتر یہی ہوگا کہ اپ اس معاملے کو رفع دفع کریں,اس کی محبت اور خلوص کے لیے بدتمیزی کرنے کے لیے,audio/2_0_2_06.wav
1_0_6_34,train,Neutral,یہ اپ کا گھر ہے اور ہم سب کے دل میں اپ کی بہت عزت ہے,ہاں بلانا تو ہے تمہیں اس لیے خود انے کی زحمت کی ہے,audio/1_0_6_34.wav
4_0_5_03,train,Happy,جب ایسی لڑکی مل جائے گی تو بتا دیجیے گا میں کر لوں گا شادی,ارے نامراد صاحب اتنے تکلف کی کیا ضرورت تھی,audio/4_0_5_03.wav
10_1_4_13,train,Disgust,میرے سامنے اسی فلم کا نام مت لیا کرو,اور نہ ہی مومن کا نام لیا کرو,audio/10_1_4_13.wav
8_1_7_30,train,Sad,اس حادثے نے تو جیسے مجھے ذہنی طور پر معوف کر دیا ہو,اگر یہ ننھا وجود میرے ساتھ نہ ہوتا تو شاید میں پاگل ہو جاتی,audio/8_1_7_30.wav
2_0_6_09,train,Neutral,جہاں تک مجھے یاد پڑتا ہے وہ تو اپنے سر انکھوں پر بٹھاتی ہمیشہ اسے,بلکہ وہ تو میرے سر پر سوار تھی کہ میرے چھوٹے بھائی کی شادی نایاب سے کرا دی جائے,audio/2_0_6_09.wav
8_1_7_40,train,Sad,بس دعا کرو زین اللّٰہ مجھے اتنی ہمت دے,کہ میں اس آزمائش سے پوری اُتر سکوں,audio/8_1_7_40.wav
7_1_6_38,train,Neutral,نہیں امی میں سمجھ چکی ہوں اپ کے اب کلچر کو,میرے لیے تو دونوں ہی ایک برابر ہیں,audio/7_1_6_38.wav
7_1_2_48,train,Fear,بہتر ہے اپ اسی وقت یہاں سے تشریف لے جائیے اپ کی امی اپ کی راہ دیکھ رہی ہوں گی گھر پر,وہ اپنی ماں کو تو صرف نہیں چھوڑ کے گیا تھا نا,audio/7_1_2_48.wav
10_1_2_01,train,Fear,میں ابھی اپنے تایا ابو کو اُٹھاتی ہوں تایا ابو,ارے عزت تو میری پیر کی جوتی پر ہے,audio/10_1_2_01.wav
6_1_3_18,train,Boredom,نہیں سر وہ,نہیں سر ایسی کوئی بات نہیں ہے وہ,audio/6_1_3_18.wav
5_0_3_40,train,Boredom,چا چا جی ذرا سمجھنے کی کوشش کرو,ڈر تو ایسے رہا ہے جیسے تم ہی مندر ہو تم ہی پوجا ہو,audio/5_0_3_40.wav
6_1_1_18,train,Angry,خدا کے واسطے میرے دروازے پہ دوبارہ نہ انا,مجھے یہ سمجھ نہیں ا رہی ہر کوئی مجھے کیوں سکھانے ا جاتا ہے,audio/6_1_1_18.wav
8_1_1_12,train,Angry,میرے سامنے مت انا تم,بند کریں یہ کیمرہ سمجھ نہیں ارہی ہے یہ بات,audio/8_1_1_12.wav
10_1_6_06,train,Neutral,سلیم بھائی کسی طرح آج ہی کروا دیں,کوئی تھوڑی بہت ہی رقم دلوا دیں,audio/10_1_6_06.wav
1_0_7_23,train,Sad,اللہ کی مرضی تھی بیٹا اور اللہ کے ہر کام میں بہتری ہوتی ہے,اب تجھے یہ اپنا فرض نبھانا ہے ایمانداری سے,audio/1_0_7_23.wav
9_1_4_13,train,Disgust,ارے چپ کر یہ دانت اپنے پردے میں رکھا کر,منھوس کہیں کی سالوں میں نے اس کا گھر چلایا ہے,audio/9_1_4_13.wav
9_1_1_50,train,Angry,نہ کر ایسی بات میرا خون کھول رہا ہے پہلے ہی,ایسی خبیث ڈھیٹ ہڈی ہے,audio/9_1_1_50.wav
